id,name,slug,generation,habitat,shape,color,capture_rate,base_happiness,gender_rate,is_baby,is_legendary,is_mythical,flavor_text_en,sourceUrl
556,maractus,maractus,generation-v,,blob,green,255,70,4,False,False,False,It uses an up-tempo song and dance to drive away the bird Pokémon that prey on its flower seeds.,https://pokeapi.co/api/v2/pokemon-species/556
557,dwebble,dwebble,generation-v,,armor,red,190,70,4,False,False,False,This Pokémon can easily melt holes in hard rocks with a liquid secreted from its mouth.,https://pokeapi.co/api/v2/pokemon-species/557
558,crustle,crustle,generation-v,,armor,red,75,70,4,False,False,False,"Competing for territory, Crustle fight viciously. The one whose boulder is broken is the loser of the battle.",https://pokeapi.co/api/v2/pokemon-species/558
559,scraggy,scraggy,generation-v,,upright,yellow,180,35,4,False,False,False,"Its skin has a rubbery elasticity, so it can reduce damage by defensively pulling its skin up to its neck.",https://pokeapi.co/api/v2/pokemon-species/559
560,scrafty,scrafty,generation-v,,upright,red,90,70,4,False,False,False,Groups of them beat up anything that enters their territory. Each can spit acidic liquid from its mouth.,https://pokeapi.co/api/v2/pokemon-species/560
561,sigilyph,sigilyph,generation-v,,wings,black,45,70,4,False,False,False,"They never vary the route they fly, because their memories of guarding an ancient city remain steadfast.",https://pokeapi.co/api/v2/pokemon-species/561
562,yamask,yamask,generation-v,,arms,black,190,70,4,False,False,False,Each of them carries a mask that used to be its face when it was human. Sometimes they look at it and cry.,https://pokeapi.co/api/v2/pokemon-species/562
563,cofagrigus,cofagrigus,generation-v,,blob,yellow,90,70,4,False,False,False,It has been said that they swallow those who get too close and turn them into mummies. They like to eat gold nuggets.,https://pokeapi.co/api/v2/pokemon-species/563
564,tirtouga,tirtouga,generation-v,,quadruped,blue,45,70,1,False,False,False,"Restored from a fossil, this Pokémon can dive to depths beyond half a mile.",https://pokeapi.co/api/v2/pokemon-species/564
565,carracosta,carracosta,generation-v,,upright,blue,45,70,1,False,False,False,They can live both in the ocean and on land. A slap from one of them is enough to open a hole in the bottom of a tanker.,https://pokeapi.co/api/v2/pokemon-species/565
566,archen,archen,generation-v,,wings,yellow,45,70,1,False,False,False,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another.",https://pokeapi.co/api/v2/pokemon-species/566
567,archeops,archeops,generation-v,,wings,yellow,45,70,1,False,False,False,"They are intelligent and will cooperate to catch prey. From the ground, they use a running start to take flight.",https://pokeapi.co/api/v2/pokemon-species/567
568,trubbish,trubbish,generation-v,,humanoid,green,190,70,4,False,False,False,Inhaling the gas they belch will make you sleep for a week. They prefer unsanitary places.,https://pokeapi.co/api/v2/pokemon-species/568
569,garbodor,garbodor,generation-v,,humanoid,green,60,70,4,False,False,False,It clenches opponents with its left arm and finishes them off with foul-smelling poison gas belched from its mouth.,https://pokeapi.co/api/v2/pokemon-species/569
570,zorua,zorua,generation-v,,quadruped,gray,75,70,1,False,False,False,"It changes into the forms of others to surprise them. Apparently, it often transforms into a silent child.",https://pokeapi.co/api/v2/pokemon-species/570
571,zoroark,zoroark,generation-v,,upright,gray,45,70,1,False,False,False,Bonds between these Pokémon are very strong. It protects the safety of its pack by tricking its opponents.,https://pokeapi.co/api/v2/pokemon-species/571
572,minccino,minccino,generation-v,,quadruped,gray,255,70,6,False,False,False,"They greet one another by rubbing each other with their tails, which are always kept well groomed and clean.",https://pokeapi.co/api/v2/pokemon-species/572
573,cinccino,cinccino,generation-v,,quadruped,gray,60,70,6,False,False,False,Their white fur is coated in a special oil that makes it easy for them to deflect attacks.,https://pokeapi.co/api/v2/pokemon-species/573
574,gothita,gothita,generation-v,,humanoid,purple,200,70,6,False,False,False,Their ribbonlike feelers increase their psychic power. They are always staring at something.,https://pokeapi.co/api/v2/pokemon-species/574
575,gothorita,gothorita,generation-v,,humanoid,purple,100,70,6,False,False,False,They use hypnosis to control people and Pokémon. Tales of Gothorita leading people astray are told in every corner.,https://pokeapi.co/api/v2/pokemon-species/575
576,gothitelle,gothitelle,generation-v,,humanoid,purple,50,70,6,False,False,False,Starry skies thousands of light-years away are visible in the space distorted by their intense psychic power.,https://pokeapi.co/api/v2/pokemon-species/576
577,solosis,solosis,generation-v,,ball,green,200,70,4,False,False,False,They drive away attackers by unleashing psychic power. They can use telepathy to talk with others.,https://pokeapi.co/api/v2/pokemon-species/577
578,duosion,duosion,generation-v,,ball,green,100,70,4,False,False,False,"Since they have two divided brains, at times they suddenly try to take two different actions at once.",https://pokeapi.co/api/v2/pokemon-species/578
579,reuniclus,reuniclus,generation-v,,arms,green,50,70,4,False,False,False,"When Reuniclus shake hands, a network forms between their brains, increasing their psychic power.",https://pokeapi.co/api/v2/pokemon-species/579
580,ducklett,ducklett,generation-v,,wings,blue,190,70,4,False,False,False,These bird Pokémon are excellent divers. They swim around in the water eating their favorite food--peat moss.,https://pokeapi.co/api/v2/pokemon-species/580
581,swanna,swanna,generation-v,,wings,white,45,70,4,False,False,False,Swanna start to dance at dusk. The one dancing in the middle is the leader of the flock.,https://pokeapi.co/api/v2/pokemon-species/581
582,vanillite,vanillite,generation-v,,blob,white,255,70,4,False,False,False,The temperature of their breath is -58° F. They create snow crystals and make snow fall in the areas around them.,https://pokeapi.co/api/v2/pokemon-species/582
583,vanillish,vanillish,generation-v,,blob,white,120,70,4,False,False,False,"Snowy mountains are this Pokémon’s habitat. During an ancient ice age, they moved to southern areas.",https://pokeapi.co/api/v2/pokemon-species/583
584,vanilluxe,vanilluxe,generation-v,,heads,white,45,70,4,False,False,False,"Swallowing large amounts of water, they make snow clouds inside their bodies and attack their foes with violent blizzards.",https://pokeapi.co/api/v2/pokemon-species/584
585,deerling,deerling,generation-v,,quadruped,pink,190,70,4,False,False,False,"The color and scent of their fur changes to match the mountain grass. When they sense hostility, they hide in the grass.",https://pokeapi.co/api/v2/pokemon-species/585
586,sawsbuck,sawsbuck,generation-v,,quadruped,brown,75,70,4,False,False,False,They migrate according to the seasons. People can tell the season by looking at Sawsbuck’s horns.,https://pokeapi.co/api/v2/pokemon-species/586
587,emolga,emolga,generation-v,,quadruped,white,200,70,4,False,False,False,The energy made in its cheeks’ electric pouches is stored inside its membrane and released while it is gliding.,https://pokeapi.co/api/v2/pokemon-species/587
588,karrablast,karrablast,generation-v,,humanoid,blue,200,70,4,False,False,False,These mysterious Pokémon evolve when they receive electrical stimulation while they are in the same place as Shelmet.,https://pokeapi.co/api/v2/pokemon-species/588
589,escavalier,escavalier,generation-v,,arms,gray,75,70,4,False,False,False,"They fly around at high speed, striking with their pointed spears. Even when in trouble, they face opponents bravely.",https://pokeapi.co/api/v2/pokemon-species/589
590,foongus,foongus,generation-v,,arms,white,190,70,4,False,False,False,"It lures people in with its Poké Ball pattern, then releases poison spores. Why it resembles a Poké Ball is unknown.",https://pokeapi.co/api/v2/pokemon-species/590
591,amoonguss,amoonguss,generation-v,,arms,white,75,70,4,False,False,False,"It lures prey close by dancing and waving its arm caps, which resemble Poké Balls, in a swaying motion.",https://pokeapi.co/api/v2/pokemon-species/591
592,frillish,frillish,generation-v,,tentacles,white,190,70,4,False,False,False,"With its thin, veil-like arms wrapped around the body of its opponent, it sinks to the ocean floor.",https://pokeapi.co/api/v2/pokemon-species/592
593,jellicent,jellicent,generation-v,,tentacles,white,60,70,4,False,False,False,"The fate of the ships and crew that wander into Jellicent’s habitat: all sunken, all lost, all vanished.",https://pokeapi.co/api/v2/pokemon-species/593
594,alomomola,alomomola,generation-v,,fish,pink,75,70,4,False,False,False,The special membrane enveloping Alomomola has the ability to heal wounds.,https://pokeapi.co/api/v2/pokemon-species/594
595,joltik,joltik,generation-v,,armor,yellow,190,70,4,False,False,False,Joltik that live in cities have learned a technique for sucking electricity from the outlets in houses.,https://pokeapi.co/api/v2/pokemon-species/595
596,galvantula,galvantula,generation-v,,armor,yellow,75,70,4,False,False,False,"When attacked, they create an electric barrier by spitting out many electrically charged threads.",https://pokeapi.co/api/v2/pokemon-species/596
597,ferroseed,ferroseed,generation-v,,ball,gray,255,70,4,False,False,False,"When threatened, it attacks by shooting a barrage of spikes, which gives it a chance to escape by rolling away.",https://pokeapi.co/api/v2/pokemon-species/597
598,ferrothorn,ferrothorn,generation-v,,tentacles,gray,90,70,4,False,False,False,It fights by swinging around its three spiky feelers. A hit from these steel spikes can reduce a boulder to rubble.,https://pokeapi.co/api/v2/pokemon-species/598
599,klink,klink,generation-v,,heads,gray,130,70,-1,False,False,False,The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.,https://pokeapi.co/api/v2/pokemon-species/599
600,klang,klang,generation-v,,heads,gray,60,70,-1,False,False,False,"By changing the direction in which it rotates, it communicates its feelings to others. When angry, it rotates faster.",https://pokeapi.co/api/v2/pokemon-species/600
601,klinklang,klinklang,generation-v,,heads,gray,30,70,-1,False,False,False,The gear with the red core is rotated at high speed for a rapid energy charge.,https://pokeapi.co/api/v2/pokemon-species/601
602,tynamo,tynamo,generation-v,,fish,white,190,70,4,False,False,False,"While one alone doesn’t have much power, a chain of many Tynamo can be as powerful as lightning.",https://pokeapi.co/api/v2/pokemon-species/602
603,eelektrik,eelektrik,generation-v,,fish,blue,60,70,4,False,False,False,They coil around foes and shock them with electricity-generating organs that seem simply to be circular patterns.,https://pokeapi.co/api/v2/pokemon-species/603
604,eelektross,eelektross,generation-v,,fish,blue,30,70,4,False,False,False,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,https://pokeapi.co/api/v2/pokemon-species/604
605,elgyem,elgyem,generation-v,,upright,blue,255,70,4,False,False,False,"It uses its strong psychic power to squeeze its opponent’s brain, causing unendurable headaches.",https://pokeapi.co/api/v2/pokemon-species/605
606,beheeyem,beheeyem,generation-v,,humanoid,brown,90,70,4,False,False,False,"It can manipulate an opponent’s memory. Apparently, it communicates by flashing its three different-colored fingers.",https://pokeapi.co/api/v2/pokemon-species/606
607,litwick,litwick,generation-v,,blob,white,190,70,4,False,False,False,"Litwick shines a light that absorbs the life energy of people and Pokémon, which becomes the fuel that it burns.",https://pokeapi.co/api/v2/pokemon-species/607
608,lampent,lampent,generation-v,,arms,black,90,70,4,False,False,False,"This ominous Pokémon is feared. Through cities it wanders, searching for the spirits of the fallen.",https://pokeapi.co/api/v2/pokemon-species/608
609,chandelure,chandelure,generation-v,,arms,black,45,70,4,False,False,False,"It absorbs a spirit, which it then burns. By waving the flames on its arms, it puts its foes into a hypnotic trance.",https://pokeapi.co/api/v2/pokemon-species/609
610,axew,axew,generation-v,,upright,green,75,35,4,False,False,False,They use their tusks to crush the berries they eat. Repeated regrowth makes their tusks strong and sharp.,https://pokeapi.co/api/v2/pokemon-species/610
